Company Name,Exchange:Ticker,Industry Group,Country,Broad Group,Sub Group
Reva Resources Corp. (TSXV:RVA),TSXV:RVA,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Revelo Resources Corp. (TSXV:RVL),TSXV:RVL,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Revelo Resources Corp. (TSXV:RVL),TSXV:RVL,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Reverse Corp Limited (ASX:REF),ASX:REF,Telecom. Services,Australia,"Australia, NZ and Canada",Australia & NZ
Revive Therapeutics Ltd. (TSXV:RVV),TSXV:RVV,Drugs (Pharmaceutical),Canada,"Australia, NZ and Canada",Canada
Revolver Resources Inc. (TSXV:RZ),TSXV:RZ,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Reward Minerals Limited (ASX:RWD),ASX:RWD,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Rewardle Holdings Limited (ASX:RXH),ASX:RXH,Software (System & Application),Australia,"Australia, NZ and Canada",Australia & NZ
Rex Minerals Limited. (ASX:RXM),ASX:RXM,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Rey Resources Limited (ASX:REY),ASX:REY,Coal & Related Energy,Australia,"Australia, NZ and Canada",Australia & NZ
RFM Poultry (NSX:RFP),NSX:RFP,Food Processing,Australia,"Australia, NZ and Canada",Australia & NZ
Rheingold Exploration Corp. (DB:8RE),DB:8RE,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Rhinomed Limited (ASX:RNO),ASX:RNO,Drugs (Pharmaceutical),Australia,"Australia, NZ and Canada",Australia & NZ
Rhipe Limited (ASX:RHP),ASX:RHP,Computer Services,Australia,"Australia, NZ and Canada",Australia & NZ
Rhys Resources Limited. (TSXV:RYS.H),TSXV:RYS.H,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Richards Packaging Income Fund (TSX:RPI.UN),TSX:RPI.UN,Packaging & Container,Canada,"Australia, NZ and Canada",Canada
Richelieu Hardware Ltd. (TSX:RCH),TSX:RCH,Retail (Distributors),Canada,"Australia, NZ and Canada",Canada
Richfield International Limited (ASX:RIS),ASX:RIS,Shipbuilding & Marine,Australia,"Australia, NZ and Canada",Australia & NZ
Richland Resources Ltd. (AIM:RLD),AIM:RLD,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Richmond Minerals Inc. (TSXV:RMD),TSXV:RMD,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Richmont Mines Inc. (AMEX:RIC),AMEX:RIC,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Ridley Corporation Limited (ASX:RIC),ASX:RIC,Farming/Agriculture,Australia,"Australia, NZ and Canada",Australia & NZ
Riedel Resources Limited (ASX:RIE),ASX:RIE,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
RIFCO Inc. (TSXV:RFC),TSXV:RFC,Financial Svcs. (Non-bank & Insurance),Canada,"Australia, NZ and Canada",Canada
Rift Valley Resources Limited (ASX:RVY),ASX:RVY,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Rimfire Pacific Mining NL (ASX:RIM),ASX:RIM,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Rio Novo Gold Inc. (TSX:RN),TSX:RN,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Rio Silver Inc. (TSXV:RYO),TSXV:RYO,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Rio Tinto Limited (ASX:RIO),ASX:RIO,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Riocan Real Estate Investment Trust (TSX:REI.UN),TSX:REI.UN,R.E.I.T.,Canada,"Australia, NZ and Canada",Canada
RIS Group Limited (NZSE:RIS),NZSE:RIS,Software (System & Application),New Zealand,"Australia, NZ and Canada",Australia & NZ
Rise Resources Inc. (OTCPK:RYES),OTCPK:RYES,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Ritchie Bros. Auctioneers Incorporated (NYSE:RBA),NYSE:RBA,Business & Consumer Services,Canada,"Australia, NZ and Canada",Canada
River Wild Exploration Inc. (CNSX:RWI),CNSX:RWI,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Riverside Resources Inc. (TSXV:RRI),TSXV:RRI,Precious Metals,Canada,"Australia, NZ and Canada",Canada
RIWI Corp. (DB:5RW),DB:5RW,Software (Internet),Canada,"Australia, NZ and Canada",Canada
RJK Explorations Ltd. (TSXV:RJX.A),TSXV:RJX.A,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
RMA Energy Limited (ASX:RMT),ASX:RMT,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
RMG Ltd. (ASX:RMG),ASX:RMG,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
RMP Energy Inc. (TSX:RMP),TSX:RMP,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
RNI NL (ASX:RNI),ASX:RNI,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
RNY Property Trust (ASX:RNY),ASX:RNY,R.E.I.T.,Australia,"Australia, NZ and Canada",Australia & NZ
Robex Resources Inc. (TSXV:RBX),TSXV:RBX,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Robix Alternative Fuels Inc. (DB:R0X),DB:R0X,Oilfield Svcs/Equip.,Canada,"Australia, NZ and Canada",Canada
Roca Mines Inc. (OTCPK:ROCA.F),OTCPK:ROCA.F,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Rochester Resources Ltd. (TSXV:RCT),TSXV:RCT,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Rock Energy Inc. (TSX:RE),TSX:RE,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Rock Tech Lithium Inc (TSXV:RCK),TSXV:RCK,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
RockBridge Resources Inc (TSXV:RBE),TSXV:RBE,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Rockcliff Copper Corporation (TSXV:RCU),TSXV:RCU,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Rockefeller Hughes Corporation (TSXV:RHC),TSXV:RHC,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Rockhaven Resources Ltd. (TSXV:RK),TSXV:RK,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Rockridge Capital Corp. (TSXV:RRC),TSXV:RRC,Precious Metals,Canada,"Australia, NZ and Canada",Canada
"Rocky Mountain Dealerships, Inc. (TSX:RME)",TSX:RME,Retail (Distributors),Canada,"Australia, NZ and Canada",Canada
Rocky Mountain Liquor Inc. (TSXV:RUM),TSXV:RUM,Retail (Grocery and Food),Canada,"Australia, NZ and Canada",Canada
Rodinia Lithium Inc (TSXV:RM),TSXV:RM,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Rodinia Oil Corp. (OTCPK:RDOI.F),OTCPK:RDOI.F,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Rogers Communications Inc. (TSX:RCI.B),TSX:RCI.B,Telecom (Wireless),Canada,"Australia, NZ and Canada",Canada
Rogers Sugar Inc. (TSX:RSI),TSX:RSI,Food Processing,Canada,"Australia, NZ and Canada",Canada
Rogue Resources Inc. (TSXV:RRS),TSXV:RRS,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
ROI Land Investments Ltd. (OTCBB:ROII),OTCBB:ROII,Real Estate (Development),Canada,"Australia, NZ and Canada",Canada
Rojo Resources Ltd. (TSXV:RJ),TSXV:RJ,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Rokmaster Resources Corp. (TSXV:RKR),TSXV:RKR,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Rome Resources Ltd. (TSXV:RMR),TSXV:RMR,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Rome Resources Ltd. (TSXV:RMR),TSXV:RMR,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Romios Gold Resources Inc. (TSXV:RG),TSXV:RG,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Rona Inc. (TSX:RON),TSX:RON,Retail (Building Supply),Canada,"Australia, NZ and Canada",Canada
Roscan Minerals Corp. (TSXV:ROS.H),TSXV:ROS.H,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Rosehearty Energy Inc. (OTCPK:GAXF.F),OTCPK:GAXF.F,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Rosita Mining Corporation (TSXV:RST),TSXV:RST,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Roughrider Exploration Limited (TSXV:REL),TSXV:REL,Coal & Related Energy,Canada,"Australia, NZ and Canada",Canada
Route1 Inc. (TSXV:ROI),TSXV:ROI,Software (System & Application),Canada,"Australia, NZ and Canada",Canada
Rox Resources Limited (ASX:RXL),ASX:RXL,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Roxgold Inc. (TSXV:ROG),TSXV:ROG,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Royal Bank of Canada (TSX:RY),TSX:RY,Bank (Money Center),Canada,"Australia, NZ and Canada",Canada
Royal Lifescience Corp. (TSXV:RLS.H),TSXV:RLS.H,Investments & Asset Management,Canada,"Australia, NZ and Canada",Canada
Royal Nickel Corporation (TSX:RNX),TSX:RNX,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Royal Standard Minerals Inc. (OTCPK:RYSM.F),OTCPK:RYSM.F,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Royal Wolf Holdings Limited (ASX:RWH),ASX:RWH,Business & Consumer Services,Australia,"Australia, NZ and Canada",Australia & NZ
Royalco Resources Limited (ASX:RCO),ASX:RCO,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
RSI International Systems Inc. (TSXV:RSY),TSXV:RSY,Software (Internet),Canada,"Australia, NZ and Canada",Canada
RTG Mining Inc. (TSX:RTG),TSX:RTG,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Rubicon Limited (NZSE:RBC),NZSE:RBC,Paper/Forest Products,New Zealand,"Australia, NZ and Canada",Australia & NZ
Rubicon Minerals Corporation (TSX:RMX),TSX:RMX,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Rubicor Group Limited (ASX:RUB),ASX:RUB,Business & Consumer Services,Australia,"Australia, NZ and Canada",Australia & NZ
Rubik Financial Limited (ASX:RFL),ASX:RFL,Computer Services,Australia,"Australia, NZ and Canada",Australia & NZ
Rugby Mining Limited (TSXV:RUG),TSXV:RUG,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Rum Jungle Resources Limited (ASX:RUM),ASX:RUM,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Rumble Resources Limited (ASX:RTR),ASX:RTR,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
RungePincockMinarco Limited (ASX:RUL),ASX:RUL,Software (System & Application),Australia,"Australia, NZ and Canada",Australia & NZ
Rupert Resources Ltd. (TSXV:RUP),TSXV:RUP,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Rural Funds Group (ASX:RFF),ASX:RFF,R.E.I.T.,Australia,"Australia, NZ and Canada",Australia & NZ
Ruralco Holdings Ltd. (ASX:RHL),ASX:RHL,Retail (Distributors),Australia,"Australia, NZ and Canada",Australia & NZ
Rusoro Mining Ltd. (TSXV:RML),TSXV:RML,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Russel Metals Inc. (TSX:RUS),TSX:RUS,Retail (Distributors),Canada,"Australia, NZ and Canada",Canada
Russell Breweries Inc. (TSXV:RB),TSXV:RB,Beverage (Alcoholic),Canada,"Australia, NZ and Canada",Canada
RXP Services Limited (ASX:RXP),ASX:RXP,Computer Services,Australia,"Australia, NZ and Canada",Australia & NZ
Rye Patch Gold Corp. (TSXV:RPM),TSXV:RPM,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Ryman Healthcare Limited (NZSE:RYM),NZSE:RYM,Hospitals/Healthcare Facilities,New Zealand,"Australia, NZ and Canada",Australia & NZ
RYU Apparel Inc. (TSXV:RYU),TSXV:RYU,Apparel,Canada,"Australia, NZ and Canada",Canada
S2 Resources Ltd (ASX:S2R),ASX:S2R,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Saber Capital Corp. (TSXV:SAB.H),TSXV:SAB.H,Investments & Asset Management,Canada,"Australia, NZ and Canada",Canada
Sabina Gold & Silver Corp. (TSX:SBB),TSX:SBB,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Sabre Resources Limited (ASX:SBR),ASX:SBR,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
"Safebrain Systems, Inc. (OTCPK:SFBR)",OTCPK:SFBR,Healthcare Products,Canada,"Australia, NZ and Canada",Canada
Saferoads Holdings Limited (ASX:SRH),ASX:SRH,Retail (Distributors),Australia,"Australia, NZ and Canada",Australia & NZ
"Sage Gold, Inc. (TSXV:SGX)",TSXV:SGX,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Sahara Energy Ltd. (TSXV:SAH),TSXV:SAH,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
SAI Global Limited (ASX:SAI),ASX:SAI,Business & Consumer Services,Australia,"Australia, NZ and Canada",Australia & NZ
Saint Jean Carbon Inc. (TSXV:SJL),TSXV:SJL,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Sakha Enterprises Corp (OTCPK:SAKH),OTCPK:SAKH,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Salazar Resources Limited (TSXV:SRL),TSXV:SRL,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Salmat Limited (ASX:SLM),ASX:SLM,Business & Consumer Services,Australia,"Australia, NZ and Canada",Australia & NZ
Salt Lake Potash Limited (ASX:SO4),ASX:SO4,Coal & Related Energy,Australia,"Australia, NZ and Canada",Australia & NZ
Sama Resources Inc./Ressources Sama Inc. (TSXV:SME),TSXV:SME,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Samex Mining Corp. (OTCPK:SMXM.F),OTCPK:SMXM.F,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Samson Oil & Gas Limited (ASX:SSN),ASX:SSN,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
San Angelo Oil Limited (TSXV:SAO),TSXV:SAO,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
San Gold Corporation (OTCPK:SGRC.F),OTCPK:SGRC.F,Precious Metals,Canada,"Australia, NZ and Canada",Canada
San Marco Resources Inc. (TSXV:SMN),TSXV:SMN,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Sanatana Resources Inc. (TSXV:STA),TSXV:STA,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Sandfire Resources NL (ASX:SFR),ASX:SFR,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Sandon Capital Investments Limited (ASX:SNC),ASX:SNC,Investments & Asset Management,Australia,"Australia, NZ and Canada",Australia & NZ
Sandstorm Gold Ltd. (TSX:SSL),TSX:SSL,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Sandvine Corporation (TSX:SVC),TSX:SVC,Telecom. Equipment,Canada,"Australia, NZ and Canada",Canada
Sanford Ltd. (NZSE:SAN),NZSE:SAN,Food Processing,New Zealand,"Australia, NZ and Canada",Australia & NZ
Sangoma Technologies Corp. (TSXV:STC),TSXV:STC,Telecom. Equipment,Canada,"Australia, NZ and Canada",Canada
Santa Fe Gold Corporation (OTCPK:SFEG.Q),OTCPK:SFEG.Q,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Santa Fe Metals Corp. (TSXV:SFM),TSXV:SFM,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Santa Fe Metals Corp. (TSXV:SFM),TSXV:SFM,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Santa Maria Petroleum Inc. (TSXV:SMQ.H),TSXV:SMQ.H,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Santa Rosa Resources Corp. (TSXV:STR.H),TSXV:STR.H,Software (Internet),Canada,"Australia, NZ and Canada",Canada
Santacruz Silver Mining Ltd. (TSXV:SCZ),TSXV:SCZ,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Santana Minerals Limited (ASX:SMI),ASX:SMI,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Santos Limited (ASX:STO),ASX:STO,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
Saputo Inc. (TSX:SAP),TSX:SAP,Food Processing,Canada,"Australia, NZ and Canada",Canada
Saracen Mineral Holdings Limited (ASX:SAR),ASX:SAR,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Sarama Resources Limited (TSXV:SWA),TSXV:SWA,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Sarama Resources Limited (TSXV:SWA),TSXV:SWA,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
"Sarissa Resources, Inc. (OTCPK:SRSR)",OTCPK:SRSR,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Satori Resources Inc. (TSXV:BUD),TSXV:BUD,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Saturn Minerals Inc. (TSXV:SMI),TSXV:SMI,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Saunders International Limited (ASX:SND),ASX:SND,Engineering/Construction,Australia,"Australia, NZ and Canada",Australia & NZ
Savanna Energy Services Corp. (TSX:SVY),TSX:SVY,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Savant Explorations Ltd. (TSXV:SVT),TSXV:SVT,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Savaria Corporation (TSX:SIS),TSX:SIS,Machinery,Canada,"Australia, NZ and Canada",Canada
Savary Gold Corp. (TSXV:SCA),TSXV:SCA,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Saville Resources Inc. (TSXV:SRE),TSXV:SRE,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Sayona Mining Limited (ASX:SYA),ASX:SYA,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Scales Corporation Limited (NZSE:SCL),NZSE:SCL,Food Processing,New Zealand,"Australia, NZ and Canada",Australia & NZ
Scentre Group (ASX:SCG),ASX:SCG,R.E.I.T.,Australia,"Australia, NZ and Canada",Australia & NZ
Schaffer Corp. Ltd. (ASX:SFC),ASX:SFC,Auto Parts,Australia,"Australia, NZ and Canada",Australia & NZ
Scorpio Gold Corporation (TSXV:SGN),TSXV:SGN,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Scotgold Resources Limited (ASX:SGZ),ASX:SGZ,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Scott Technology Limited (NZSE:SCT),NZSE:SCT,Machinery,New Zealand,"Australia, NZ and Canada",Australia & NZ
Scout Exploration Inc. (OTCPK:SCXN),OTCPK:SCXN,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
ScoZinc Mining Ltd. (TSXV:SZM),TSXV:SZM,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
SDI Limited (ASX:SDI),ASX:SDI,Healthcare Products,Australia,"Australia, NZ and Canada",Australia & NZ
Sea Breeze Power Corp. (TSXV:SBX),TSXV:SBX,Green & Renewable Energy,Canada,"Australia, NZ and Canada",Canada
"Seabridge Gold, Inc. (TSX:SEA)",TSX:SEA,Precious Metals,Canada,"Australia, NZ and Canada",Canada
SeaDragon Limited (NZSE:SEA),NZSE:SEA,Food Processing,New Zealand,"Australia, NZ and Canada",Australia & NZ
Seafarms Group Limited (ASX:SFG),ASX:SFG,Environmental & Waste Services,Australia,"Australia, NZ and Canada",Australia & NZ
Seair Inc. (TSXV:SDS),TSXV:SDS,Machinery,Canada,"Australia, NZ and Canada",Canada
Sealegs Corporation Limited (NZSE:SLG),NZSE:SLG,Construction Supplies,New Zealand,"Australia, NZ and Canada",Australia & NZ
SeaLink Travel Group Limited (ASX:SLK),ASX:SLK,Hotel/Gaming,Australia,"Australia, NZ and Canada",Australia & NZ
Search Minerals Inc. (TSXV:SMY),TSXV:SMY,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Searchlight Solutions Ltd. (OTCPK:SLLN),OTCPK:SLLN,Business & Consumer Services,Canada,"Australia, NZ and Canada",Canada
Sears Canada Inc. (TSX:SCC),TSX:SCC,Retail (General),Canada,"Australia, NZ and Canada",Canada
Seaway Energy Services Inc. (TSXV:SEW),TSXV:SEW,Oilfield Svcs/Equip.,Canada,"Australia, NZ and Canada",Canada
SECOS Group Limited (ASX:SES),ASX:SES,Chemical (Basic),Australia,"Australia, NZ and Canada",Australia & NZ
Secova Metals Corp. (TSXV:SEK),TSXV:SEK,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Section Rouge Media Inc. (TSXV:SRO),TSXV:SRO,Publshing & Newspapers,Canada,"Australia, NZ and Canada",Canada
Secure Energy Services Inc. (TSX:SES),TSX:SES,Oilfield Svcs/Equip.,Canada,"Australia, NZ and Canada",Canada
SecureCom Mobile Inc. (DB:S6UN),DB:S6UN,Software (System & Application),Canada,"Australia, NZ and Canada",Canada
Sedgman Limited (ASX:SDM),ASX:SDM,Engineering/Construction,Australia,"Australia, NZ and Canada",Australia & NZ
Seeing Machines Limited (AIM:SEE),AIM:SEE,Electronics (General),Australia,"Australia, NZ and Canada",Australia & NZ
SEEK Limited (ASX:SEK),ASX:SEK,Business & Consumer Services,Australia,"Australia, NZ and Canada",Australia & NZ
Seeka Kiwifruit Industries Limited (NZSE:SEK),NZSE:SEK,Farming/Agriculture,New Zealand,"Australia, NZ and Canada",Australia & NZ
Sego Resources Inc. (TSXV:SGZ),TSXV:SGZ,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Segue Resources Limited (ASX:SEG),ASX:SEG,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Select Harvests Limited (ASX:SHV),ASX:SHV,Farming/Agriculture,Australia,"Australia, NZ and Canada",Australia & NZ
Select Sands Corp. (TSXV:SNS),TSXV:SNS,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Selectcore Ltd. (TSXV:SCG),TSXV:SCG,Information Services,Canada,"Australia, NZ and Canada",Canada
SEMAFO Inc. (TSX:SMF),TSX:SMF,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Senator Minerals Inc. (TSXV:SNR),TSXV:SNR,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Senetas Corp. Ltd. (ASX:SEN),ASX:SEN,Telecom. Equipment,Australia,"Australia, NZ and Canada",Australia & NZ
Senex Energy Limited (ASX:SXY),ASX:SXY,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
Sennen Potash Corporation (TSXV:SN),TSXV:SN,Chemical (Specialty),Canada,"Australia, NZ and Canada",Canada
"SENSIO Technologies, Inc. (TSXV:SIO)",TSXV:SIO,Telecom. Equipment,Canada,"Australia, NZ and Canada",Canada
